Score_crediticio,Ingreso_Neto,MONTO_SOLICITADO,TIEMPO_EMPLEO,TIPO_CONTRATO,GRADO_DE_ESTUDIOS,ESTADO_CIVIL,Edad,NUM_DEPENDIENTES,TIPO_DE_VIVIENDA,Tipo_de_cargo,Tipo_de_ocupacion,Plazo_del_prestamo,Frecuencia_de_pago,Porcentaje_Incumplimiento,credito_pagado,TIEMPO_RESIDENCIA_DOMICILIO
588,13125,48732,6,Trabajo asalariado,Maestría,Soltero,63,2,Inquilino,Operativo,costurera,18,semanal,0.8,0,12
736,41059,51305,6,Trabajo asalariado,Ingeniería,Casado,67,0,Propietario,Ventas por catÃ¡logo,intendente,3,catorcenal,0.2,1,12
576,9033,182109,6,Trabajo eventual,Preparatoria,Soltero,32,2,Inquilino,Jubilado,Programador,18,quincenal,0.8,0,12
802,42873,14346,6,Trabajo eventual,Ingeniería,Divorciado,59,1,Inquilino,Operativo,docente,9,mensual,0.1,1,12
815,22087,5587,6,Trabajo asalariado,Media superior,Divorciado,24,1,Propietario,Jubilado,Mesera,18,mensual,0.1,1,12
649,45901,17763,6,Pensionado jubilado,Primaria,Soltero,57,4,Inquilino,Jubilado,enfermera,6,quincenal,0.5,1,12
745,10704,195237,6,Trabajo asalariado,Especialidad,Soltero,45,1,Inquilino,Jubilado,aluminiero,15,catorcenal,0.2,1,12
649,12848,74615,6,Trabajo eventual,Media superior,Casado,49,4,Propietario,Ventas por catÃ¡logo,supervisor almacenes,3,catorcenal,0.5,1,12
436,26592,172188,6,Pensionado jubilado,Maestría,Soltero,52,0,Inquilino,Ventas por catÃ¡logo,policia,6,semanal,0.8,0,12
542,11924,125987,6,Trabajador independiente,Bachillerato,Viudo,32,1,Inquilino,Jubilado,enfermera,9,mensual,0.8,0,12
842,32208,96353,6,Trabajo asalariado,Bachillerato,Viudo,65,0,Propietario,Administrativo,Administrativo,15,semanal,0.1,1,12
339,24614,100648,6,Trabajo eventual,Especialidad,Soltero,53,0,Propietario,Jubilado,Administrativo,3,quincenal,0.8,0,12
528,5488,30556,6,Trabajador independiente,Ingeniería,Viudo,38,1,Inquilino,Jubilado,farmacia,15,mensual,0.8,0,12
847,44882,64042,6,Trabajo asalariado,Licenciatura,Soltero,23,0,Propietario,Operativo,intendente,18,mensual,0.1,1,12
522,30923,23099,6,Trabajo asalariado,Maestría,Casado,18,1,Propietario,Jubilado,Programador,12,mensual,0.8,0,12
305,40941,114089,6,Pensionado jubilado,Especialidad,Viudo,21,1,Inquilino,Ventas por catÃ¡logo,tortillera,18,semanal,0.8,0,12
621,34165,181168,6,Trabajo eventual,Preparatoria,Viudo,28,1,Inquilino,Operativo,supervisor almacenes,18,catorcenal,0.5,0,12
767,6667,149302,6,Trabajador independiente,Preparatoria,Soltero,61,2,Propietario,Administrativo,Jubilado,12,semanal,0.2,1,12
374,31213,165081,6,Trabajo asalariado,Bachillerato,Viudo,43,0,Inquilino,Operativo,docente,9,quincenal,0.8,0,12
303,9114,38866,6,Pensionado jubilado,Primaria,Divorciado,54,3,Propietario,Administrativo,agricultor,3,semanal,0.8,0,12
417,41321,110400,6,Trabajador independiente,Ingeniería,Casado,40,1,Propietario,Operativo,Programador,12,catorcenal,0.8,0,12
803,12761,89246,6,Trabajador independiente,Bachillerato,Casado,46,0,Inquilino,Operativo,carpintero,15,semanal,0.1,1,12
740,36116,81975,6,Trabajo asalariado,Licenciatura,Viudo,38,4,Inquilino,Administrativo,aluminiero,12,mensual,0.2,1,12
493,38768,177927,6,Trabajador independiente,Especialidad,Viudo,65,1,Propietario,Ventas por catÃ¡logo,carpintero,9,mensual,0.8,0,12
691,30426,86557,6,Trabajo asalariado,Educación Básica,Divorciado,62,1,Propietario,Ventas por catÃ¡logo,Mesera,6,catorcenal,0.5,0,12
325,22772,142488,6,Pensionado jubilado,Licenciatura,Divorciado,62,3,Propietario,Ventas por catÃ¡logo,supervisor almacenes,15,mensual,0.8,0,12
734,43218,77516,6,Pensionado jubilado,Educación Básica,Viudo,66,2,Propietario,Operativo,vendedor,15,semanal,0.2,1,12
472,8712,191987,6,Trabajador independiente,Ingeniería,Viudo,44,2,Inquilino,Jubilado,tortillera,15,quincenal,0.8,0,12
599,6367,154130,6,Trabajo asalariado,Especialidad,Divorciado,56,1,Propietario,Operativo,labor de hogar,3,semanal,0.8,0,12
625,45957,176790,6,Trabajo eventual,Preparatoria,Soltero,57,0,Inquilino,Jubilado,agricultor,12,quincenal,0.5,1,12
709,46781,37602,6,Pensionado jubilado,Preparatoria,Divorciado,30,4,Inquilino,Jubilado,tortillera,3,mensual,0.2,1,12
417,31200,194139,6,Trabajo asalariado,Media superior,Soltero,40,4,Propietario,Ventas por catÃ¡logo,director de obras pÃºblicas,18,catorcenal,0.8,0,12
524,8726,163588,6,Trabajo asalariado,Preparatoria,Casado,33,0,Inquilino,Jubilado,supervisor almacenes,9,catorcenal,0.8,0,12
831,28616,134295,6,Trabajo asalariado,Maestría,Casado,47,1,Inquilino,Operativo,preventa,12,semanal,0.1,1,12
412,32723,92969,6,Trabajador independiente,Media superior,Divorciado,21,4,Propietario,Operativo,supervisor almacenes,9,semanal,0.8,0,12
439,42574,137161,6,Trabajo eventual,Media superior,Soltero,57,2,Inquilino,Ventas por catÃ¡logo,farmacia,9,semanal,0.8,0,12
300,39958,173418,6,Trabajador independiente,Preparatoria,Divorciado,33,0,Inquilino,Administrativo,Encargado de restaurant,12,semanal,0.8,0,12
389,14108,146559,6,Pensionado jubilado,Bachillerato,Divorciado,48,3,Propietario,Operativo,Atencion al cliente,18,quincenal,0.8,0,12
619,17178,5155,6,Trabajador independiente,Primaria,Soltero,59,1,Propietario,Jubilado,Atencion al cliente,18,quincenal,0.5,0,12
849,40643,128950,6,Trabajo asalariado,Primaria,Divorciado,42,0,Propietario,Operativo,alfarero,15,catorcenal,0.1,1,12
438,36324,72494,6,Trabajador independiente,Maestría,Casado,61,4,Propietario,Operativo,costurera,9,semanal,0.8,0,12
810,43360,81229,6,Trabajo asalariado,Secundaria,Viudo,29,1,Propietario,Operativo,obrero,18,catorcenal,0.1,1,12
558,22824,109648,6,Trabajo eventual,Bachillerato,Viudo,43,2,Propietario,Administrativo,policia,3,mensual,0.8,0,12
309,13927,43547,6,Trabajador independiente,Secundaria,Divorciado,54,1,Propietario,Jubilado,director de obras pÃºblicas,18,catorcenal,0.8,0,12
560,33144,33795,6,Trabajador independiente,Educación Básica,Soltero,65,1,Inquilino,Ventas por catÃ¡logo,tortillera,18,quincenal,0.8,1,12
471,36010,191368,6,Trabajador independiente,Bachillerato,Soltero,50,2,Inquilino,Operativo,Administrativo,18,quincenal,0.8,0,12
312,27443,26447,6,Trabajo asalariado,Especialidad,Casado,45,2,Propietario,Jubilado,Encargado de restaurant,6,semanal,0.8,0,12
467,19437,172670,6,Trabajo asalariado,Secundaria,Soltero,26,1,Inquilino,Jubilado,tortillera,6,semanal,0.8,0,12
620,49298,177886,6,Trabajador independiente,Maestría,Soltero,29,2,Inquilino,Ventas por catÃ¡logo,docente,3,quincenal,0.5,0,12
618,44778,92960,6,Trabajador independiente,Maestría,Casado,22,0,Propietario,Operativo,costurera,3,semanal,0.5,0,12
628,16207,68278,6,Trabajo eventual,Bachillerato,Divorciado,69,2,Inquilino,Administrativo,Encargado de restaurant,6,mensual,0.5,0,12
849,30537,60077,6,Trabajo eventual,Media superior,Viudo,45,2,Propietario,Jubilado,licenciada,6,mensual,0.1,1,12
718,40757,117782,6,Pensionado jubilado,Especialidad,Casado,52,1,Inquilino,Ventas por catÃ¡logo,preventa,15,mensual,0.2,1,12
394,17040,107932,6,Trabajo eventual,Ingeniería,Divorciado,22,0,Propietario,Administrativo,vendedor,3,catorcenal,0.8,0,12
617,46986,145600,6,Trabajo eventual,Especialidad,Casado,51,3,Inquilino,Jubilado,docente,9,semanal,0.5,0,12
535,27612,186172,6,Trabajo eventual,Maestría,Divorciado,63,3,Inquilino,Operativo,vendedor,12,mensual,0.8,0,12
633,33441,114869,6,Trabajo asalariado,Educación Básica,Casado,51,4,Inquilino,Jubilado,docente,3,catorcenal,0.5,1,12
675,11471,144251,6,Trabajo eventual,Secundaria,Divorciado,30,2,Propietario,Administrativo,tortillera,3,catorcenal,0.5,1,12
758,40631,53781,6,Trabajo eventual,Secundaria,Casado,56,2,Inquilino,Administrativo,Contadora,18,mensual,0.2,1,12
436,48461,191339,6,Trabajador independiente,Educación Básica,Divorciado,59,0,Inquilino,Operativo,preventa,9,mensual,0.8,0,12
846,31523,160024,6,Trabajo asalariado,Licenciatura,Casado,62,3,Propietario,Operativo,Empleado,12,semanal,0.1,1,12
812,36348,58798,6,Pensionado jubilado,Bachillerato,Viudo,65,4,Propietario,Ventas por catÃ¡logo,docente,3,semanal,0.1,1,12
595,6177,103696,6,Pensionado jubilado,Maestría,Viudo,31,0,Inquilino,Operativo,aluminiero,9,quincenal,0.8,0,12
619,9760,55939,6,Trabajo eventual,Primaria,Soltero,28,2,Inquilino,Ventas por catÃ¡logo,vendedor,15,mensual,0.5,1,12
648,37779,34516,6,Pensionado jubilado,Preparatoria,Divorciado,59,3,Inquilino,Administrativo,Jubilado,3,quincenal,0.5,0,12
528,26636,192598,6,Pensionado jubilado,Educación Básica,Casado,55,4,Inquilino,Administrativo,enfermera,9,catorcenal,0.8,0,12
569,21353,146521,6,Pensionado jubilado,Educación Básica,Divorciado,21,1,Propietario,Jubilado,Administrativo,3,semanal,0.8,0,12
590,16556,55290,6,Trabajo eventual,Especialidad,Viudo,50,3,Inquilino,Jubilado,docente,18,quincenal,0.8,0,12
464,32598,131688,6,Pensionado jubilado,Bachillerato,Divorciado,24,4,Inquilino,Ventas por catÃ¡logo,docente,9,mensual,0.8,0,12
304,16563,91661,6,Trabajo eventual,Bachillerato,Casado,58,0,Propietario,Operativo,docente,15,catorcenal,0.8,0,12
678,48790,77954,6,Trabajador independiente,Primaria,Divorciado,25,1,Inquilino,Operativo,policia,6,catorcenal,0.5,1,12
377,13234,27746,6,Trabajador independiente,Preparatoria,Casado,54,4,Inquilino,Jubilado,Contadora,6,mensual,0.8,0,12
709,30519,72990,6,Pensionado jubilado,Bachillerato,Viudo,68,4,Inquilino,Administrativo,Programador,15,catorcenal,0.2,1,12
431,31966,63810,6,Trabajador independiente,Media superior,Viudo,27,2,Propietario,Ventas por catÃ¡logo,Contadora,6,mensual,0.8,0,12
341,21173,123362,6,Trabajo eventual,Maestría,Viudo,60,3,Propietario,Administrativo,agricultor,18,mensual,0.8,0,12
388,31987,151295,6,Trabajador independiente,Media superior,Soltero,32,2,Inquilino,Administrativo,Jubilado,9,mensual,0.8,0,12
701,18178,138669,6,Pensionado jubilado,Licenciatura,Viudo,55,1,Inquilino,Operativo,mecÃ¡nico,15,semanal,0.2,0,12
595,44338,7659,6,Trabajo eventual,Maestría,Divorciado,32,4,Propietario,Ventas por catÃ¡logo,tortillera,9,quincenal,0.8,0,12
594,29596,91516,6,Trabajo asalariado,Ingeniería,Soltero,22,2,Inquilino,Administrativo,alfarero,18,catorcenal,0.8,1,12
825,38174,79567,6,Trabajo eventual,Maestría,Viudo,46,3,Inquilino,Jubilado,obrero,3,quincenal,0.1,1,12
721,46974,20037,6,Trabajador independiente,Maestría,Divorciado,36,1,Propietario,Jubilado,Programador,3,quincenal,0.2,1,12
322,9431,131498,6,Trabajo asalariado,Primaria,Divorciado,68,0,Propietario,Operativo,agricultor,6,mensual,0.8,0,12
442,32764,182810,6,Trabajo eventual,Media superior,Divorciado,27,2,Propietario,Jubilado,licenciada,6,semanal,0.8,0,12
444,26627,17109,6,Trabajo asalariado,Preparatoria,Casado,29,1,Inquilino,Jubilado,docente,9,mensual,0.8,0,12
524,44310,27010,6,Trabajo asalariado,Especialidad,Soltero,21,0,Inquilino,Administrativo,Mesera,9,catorcenal,0.8,0,12
802,13906,13787,6,Trabajo asalariado,Primaria,Divorciado,48,2,Inquilino,Jubilado,Mesera,6,semanal,0.1,1,12
403,41914,144544,6,Trabajo eventual,Maestría,Casado,35,1,Inquilino,Jubilado,costurera,12,mensual,0.8,0,12
338,49814,159455,6,Trabajador independiente,Especialidad,Viudo,33,1,Propietario,Administrativo,Atencion al cliente,6,semanal,0.8,1,12
497,18076,66709,6,Trabajo eventual,Secundaria,Divorciado,57,2,Inquilino,Operativo,docente,6,mensual,0.8,0,12
690,42650,39518,6,Trabajador independiente,Especialidad,Casado,53,1,Inquilino,Operativo,labor de hogar,15,mensual,0.5,0,12
478,11012,58909,6,Trabajo eventual,Educación Básica,Divorciado,42,4,Propietario,Ventas por catÃ¡logo,enfermera,18,catorcenal,0.8,1,12
747,12151,23351,6,Trabajo eventual,Primaria,Soltero,40,2,Propietario,Jubilado,docente,3,catorcenal,0.2,1,12
799,33211,189402,6,Trabajo eventual,Primaria,Soltero,29,1,Inquilino,Administrativo,costurera,18,catorcenal,0.2,1,12
314,32117,20282,6,Trabajador independiente,Educación Básica,Viudo,51,0,Propietario,Ventas por catÃ¡logo,ventas,15,semanal,0.8,0,12
588,41378,157850,6,Trabajo eventual,Secundaria,Divorciado,53,0,Propietario,Operativo,obrero,6,catorcenal,0.8,0,12
777,47652,160336,6,Trabajo asalariado,Bachillerato,Casado,54,4,Inquilino,Operativo,licenciada,15,semanal,0.2,1,12
530,11894,195747,6,Trabajo eventual,Bachillerato,Viudo,20,2,Inquilino,Administrativo,Contadora,6,mensual,0.8,0,12
719,18467,10075,6,Trabajo asalariado,Bachillerato,Divorciado,26,1,Inquilino,Ventas por catÃ¡logo,carpintero,3,quincenal,0.2,1,12
456,36010,184526,6,Pensionado jubilado,Bachillerato,Viudo,35,1,Inquilino,Ventas por catÃ¡logo,Encargado de restaurant,12,semanal,0.8,0,12
849,47641,33365,6,Pensionado jubilado,Media superior,Casado,60,0,Propietario,Administrativo,obrero,12,semanal,0.1,1,12
740,17289,184272,6,Trabajador independiente,Educación Básica,Viudo,52,4,Propietario,Administrativo,docente,3,catorcenal,0.2,1,12
396,49976,16002,6,Trabajador independiente,Secundaria,Viudo,51,0,Inquilino,Ventas por catÃ¡logo,mecÃ¡nico,6,semanal,0.8,0,12
710,48596,18947,6,Pensionado jubilado,Maestría,Viudo,58,0,Inquilino,Operativo,docente,12,mensual,0.2,1,12
588,28171,99840,6,Trabajo eventual,Licenciatura,Divorciado,31,4,Propietario,Jubilado,Mesera,3,catorcenal,0.8,0,12
553,39905,121219,6,Trabajo eventual,Primaria,Casado,21,2,Inquilino,Operativo,supervisor almacenes,9,semanal,0.8,0,12
495,25829,83610,6,Trabajo eventual,Especialidad,Soltero,46,1,Inquilino,Administrativo,carpintero,9,mensual,0.8,0,12
821,39054,57142,6,Pensionado jubilado,Bachillerato,Divorciado,58,2,Inquilino,Ventas por catÃ¡logo,Atencion al cliente,12,mensual,0.1,1,12
816,49139,61307,6,Trabajo asalariado,Especialidad,Soltero,62,3,Inquilino,Ventas por catÃ¡logo,carpintero,9,catorcenal,0.1,1,12
417,34734,140565,6,Trabajador independiente,Licenciatura,Soltero,67,3,Propietario,Jubilado,policia,18,catorcenal,0.8,0,12
458,12052,55085,6,Trabajo asalariado,Primaria,Divorciado,32,3,Inquilino,Ventas por catÃ¡logo,Encargado de restaurant,12,catorcenal,0.8,1,12
527,8654,39228,6,Pensionado jubilado,Ingeniería,Divorciado,45,4,Propietario,Jubilado,policia,15,quincenal,0.8,0,12
515,28486,187947,6,Trabajo asalariado,Preparatoria,Casado,59,0,Inquilino,Operativo,enfermera,12,quincenal,0.8,0,12
314,23743,167727,6,Trabajo eventual,Secundaria,Casado,33,2,Inquilino,Operativo,farmacia,6,mensual,0.8,0,12
456,29489,48472,6,Trabajo eventual,Media superior,Viudo,29,1,Propietario,Ventas por catÃ¡logo,farmacia,6,mensual,0.8,0,12
560,13636,54437,6,Trabajo asalariado,Especialidad,Soltero,69,3,Inquilino,Ventas por catÃ¡logo,docente,12,semanal,0.8,0,12
456,11441,185488,6,Pensionado jubilado,Bachillerato,Casado,22,2,Propietario,Administrativo,Empleado,18,mensual,0.8,1,12
346,29611,64711,6,Trabajo asalariado,Educación Básica,Viudo,51,3,Inquilino,Administrativo,aluminiero,6,mensual,0.8,0,12
623,47435,142888,6,Trabajo eventual,Especialidad,Casado,59,3,Inquilino,Ventas por catÃ¡logo,Oficial AlbaÃ±il,12,catorcenal,0.5,1,12
429,17149,82175,6,Trabajo eventual,Primaria,Divorciado,18,1,Inquilino,Ventas por catÃ¡logo,Mesera,15,quincenal,0.8,0,12
710,39566,69307,6,Pensionado jubilado,Ingeniería,Casado,56,4,Inquilino,Operativo,mecÃ¡nico,15,quincenal,0.2,1,12
394,47368,51733,6,Trabajo asalariado,Secundaria,Soltero,49,0,Inquilino,Ventas por catÃ¡logo,tortillera,9,quincenal,0.8,0,12
591,26675,133202,6,Trabajo eventual,Educación Básica,Casado,43,4,Propietario,Administrativo,mecÃ¡nico,6,quincenal,0.8,0,12
582,10495,100028,6,Trabajo eventual,Preparatoria,Soltero,34,2,Propietario,Operativo,Administrativo,18,mensual,0.8,0,12
368,47668,147312,6,Trabajo asalariado,Primaria,Divorciado,65,4,Inquilino,Jubilado,mecÃ¡nico,12,catorcenal,0.8,0,12
310,18673,97493,6,Trabajo asalariado,Ingeniería,Soltero,44,2,Inquilino,Administrativo,alfarero,18,semanal,0.8,0,12
553,16130,130149,6,Trabajador independiente,Educación Básica,Casado,41,2,Propietario,Administrativo,supervisor almacenes,3,semanal,0.8,1,12
849,27668,168834,6,Pensionado jubilado,Preparatoria,Viudo,52,0,Propietario,Operativo,Mesera,15,catorcenal,0.1,1,12
433,20222,13259,6,Pensionado jubilado,Especialidad,Divorciado,63,1,Inquilino,Jubilado,Atencion al cliente,9,semanal,0.8,0,12
322,28669,186211,6,Trabajo asalariado,Primaria,Casado,59,0,Inquilino,Administrativo,licenciada,3,mensual,0.8,1,12
645,39068,133775,6,Pensionado jubilado,Maestría,Divorciado,56,4,Propietario,Ventas por catÃ¡logo,labor de hogar,15,semanal,0.5,0,12
601,28253,19849,6,Trabajo eventual,Preparatoria,Divorciado,43,2,Inquilino,Administrativo,intendente,6,mensual,0.5,1,12
662,14435,86768,6,Trabajo asalariado,Ingeniería,Casado,66,3,Propietario,Operativo,alfarero,12,mensual,0.5,1,12
695,33552,111108,6,Trabajo asalariado,Maestría,Casado,55,3,Inquilino,Operativo,ventas,18,catorcenal,0.5,1,12
517,42384,94709,6,Trabajo asalariado,Maestría,Viudo,40,2,Propietario,Operativo,Mesera,18,mensual,0.8,0,12
440,21393,59869,6,Trabajador independiente,Media superior,Divorciado,39,0,Propietario,Administrativo,Atencion al cliente,12,quincenal,0.8,0,12
509,15617,131888,6,Pensionado jubilado,Ingeniería,Divorciado,21,1,Inquilino,Jubilado,Encargado de restaurant,9,quincenal,0.8,0,12
759,43520,68095,6,Trabajador independiente,Maestría,Casado,66,0,Propietario,Ventas por catÃ¡logo,Contadora,3,mensual,0.2,1,12
655,14852,122886,6,Trabajo eventual,Especialidad,Soltero,26,2,Inquilino,Operativo,Jubilado,6,semanal,0.5,0,12
623,36401,75910,6,Pensionado jubilado,Primaria,Casado,21,2,Inquilino,Jubilado,docente,6,mensual,0.5,0,12
432,11295,28567,6,Trabajador independiente,Primaria,Divorciado,24,1,Inquilino,Ventas por catÃ¡logo,Mesera,15,catorcenal,0.8,0,12
426,40993,40292,6,Trabajo asalariado,Especialidad,Casado,40,4,Inquilino,Operativo,supervisor almacenes,9,mensual,0.8,0,12
405,39084,79813,6,Trabajador independiente,Media superior,Viudo,19,4,Propietario,Ventas por catÃ¡logo,intendente,6,catorcenal,0.8,0,12
677,44575,102136,6,Trabajo asalariado,Secundaria,Soltero,66,1,Inquilino,Ventas por catÃ¡logo,gerente,9,quincenal,0.5,1,12
350,41451,56631,6,Trabajador independiente,Media superior,Casado,41,4,Inquilino,Jubilado,Oficial AlbaÃ±il,18,semanal,0.8,1,12
328,12227,14885,6,Trabajador independiente,Primaria,Viudo,57,3,Inquilino,Ventas por catÃ¡logo,Administrativo,12,quincenal,0.8,0,12
761,36910,195731,6,Trabajador independiente,Secundaria,Divorciado,48,4,Inquilino,Operativo,costurera,6,mensual,0.2,1,12
595,41041,190378,6,Trabajo asalariado,Media superior,Casado,64,4,Propietario,Jubilado,carpintero,15,catorcenal,0.8,0,12
596,28384,71314,6,Trabajador independiente,Maestría,Divorciado,48,4,Inquilino,Administrativo,agricultor,6,mensual,0.8,1,12
706,5145,70087,6,Pensionado jubilado,Secundaria,Viudo,64,3,Propietario,Administrativo,gerente,18,catorcenal,0.2,1,12
704,42778,165237,6,Pensionado jubilado,Primaria,Divorciado,57,4,Propietario,Jubilado,director de obras pÃºblicas,9,catorcenal,0.2,1,12
645,21035,195001,6,Pensionado jubilado,Especialidad,Viudo,65,3,Propietario,Administrativo,Empleado,18,catorcenal,0.5,0,12
719,8040,100998,6,Trabajo asalariado,Bachillerato,Viudo,68,1,Inquilino,Ventas por catÃ¡logo,intendente,3,catorcenal,0.2,1,12
481,47422,54812,6,Trabajo asalariado,Maestría,Viudo,60,0,Inquilino,Operativo,mecÃ¡nico,18,semanal,0.8,0,12
300,31160,186572,6,Pensionado jubilado,Maestría,Casado,51,1,Inquilino,Ventas por catÃ¡logo,enfermera,3,semanal,0.8,0,12
670,22633,63643,6,Pensionado jubilado,Bachillerato,Divorciado,41,0,Inquilino,Jubilado,Jubilado,12,catorcenal,0.5,1,12
730,34344,49900,6,Pensionado jubilado,Preparatoria,Divorciado,66,1,Propietario,Operativo,docente,3,semanal,0.2,1,12
608,22014,179018,6,Trabajo eventual,Licenciatura,Soltero,43,0,Propietario,Jubilado,ventas,6,semanal,0.5,1,12
436,19996,143923,6,Pensionado jubilado,Educación Básica,Soltero,33,0,Inquilino,Jubilado,gerente,3,semanal,0.8,1,12
501,46621,21288,6,Trabajador independiente,Ingeniería,Soltero,64,2,Inquilino,Jubilado,preventa,15,mensual,0.8,0,12
735,16695,77692,6,Trabajo eventual,Media superior,Soltero,30,0,Inquilino,Ventas por catÃ¡logo,docente,9,quincenal,0.2,1,12
612,7852,143440,6,Trabajo eventual,Licenciatura,Divorciado,32,0,Inquilino,Operativo,Oficial AlbaÃ±il,18,catorcenal,0.5,0,12
416,21014,90436,6,Trabajo asalariado,Media superior,Viudo,44,2,Inquilino,Operativo,Atencion al cliente,12,quincenal,0.8,0,12
543,32042,51403,6,Trabajador independiente,Licenciatura,Viudo,21,4,Inquilino,Operativo,mecÃ¡nico,9,mensual,0.8,0,12
836,38755,96170,6,Trabajo asalariado,Secundaria,Casado,33,4,Inquilino,Ventas por catÃ¡logo,carpintero,15,catorcenal,0.1,1,12
374,45390,14168,6,Trabajo asalariado,Especialidad,Viudo,47,2,Propietario,Administrativo,Mesera,6,semanal,0.8,0,12
685,28711,54879,6,Trabajador independiente,Ingeniería,Divorciado,61,3,Propietario,Ventas por catÃ¡logo,docente,12,catorcenal,0.5,1,12
509,31122,64871,6,Trabajo asalariado,Ingeniería,Divorciado,47,0,Propietario,Ventas por catÃ¡logo,mecÃ¡nico,3,semanal,0.8,0,12
774,14160,37174,6,Trabajador independiente,Media superior,Divorciado,53,0,Propietario,Jubilado,Jubilado,6,mensual,0.2,1,12
